uk,geo_name,geo_network,province_tr,district_tr,erdogan,kilicdaroglu
relation_11744904,Serinlik Mahallesi,TR41-neighborhoods,Kocaeli,Kartepe,154,15
relation_11744903,Pazarçayırı Mahallesi,TR41-neighborhoods,Kocaeli,Kartepe,145,26
relation_11744995,Ketenciler Mahallesi,TR41-neighborhoods,Kocaeli,Kartepe,192,277
relation_11744993,Havluburun Mahallesi,TR41-neighborhoods,Kocaeli,Kartepe,603,172
relation_11744992,Eşmeahmediye Mahallesi,TR41-neighborhoods,Kocaeli,Kartepe,132,43
relation_11744911,Şirinsulhiye Mahallesi,TR41-neighborhoods,Kocaeli,Kartepe,896,401
relation_11744912,Nusretiye Mahallesi,TR41-neighborhoods,Kocaeli,Kartepe,702,288
relation_11744609,Karatepe Mahallesi,TR41-neighborhoods,Kocaeli,Kartepe,477,126
relation_11631244,17 Ağustos Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,718,836
relation_11630513,Agah Ateş Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,761,1097
relation_11630509,Atalar Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,2254,2544
relation_11631252,Barbaros Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,1948,997
relation_11631413,Cumhuriyet Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,919,1708
relation_11631248,Esentepe Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,3658,2670
relation_11631250,Fatih Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,5453,3595
relation_11631253,Güney Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,7103,4966
relation_11630514,Hacı Akif Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,568,914
relation_11630508,Hacı Osman Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,5769,3939
relation_11630512,Kışladüzü Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,1889,1095
relation_11631249,Kuzey Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,2557,1894
relation_11630510,Kirazlıyalı Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,895,791
relation_11630507,Mimar Sinan Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,6038,7438
relation_11631247,Yavuz Sultan Selim Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,6304,7931
relation_11631251,Yeniyalı Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,5481,2457
relation_11631415,Yukarı Hereke Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,769,858
relation_11631246,Çamlıtepe Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,3235,2479
relation_11631245,İlimtepe Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,1936,1912
relation_11630511,Şirinyalı Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,104,162
relation_11631414,Kalburcu Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,188,82
relation_11632810,Belen Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,75,70
relation_11636726,Sevindikli Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,155,31
relation_11632809,Dere Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,58,25
relation_11637335,Osmanlı Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,85,42
relation_11636301,Elmacık Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,200,59
relation_11637410,Dikenli Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,120,15
relation_11637411,Alihocalar Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,307,40
relation_11637199,Çıraklı Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,65,20
relation_11637175,Karayakuplu Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,143,31
relation_11636646,Şemsettin Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,108,52
relation_11636684,Kutluca Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,164,37
relation_11636300,Naip Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,52,28
relation_11636048,Sipahiler Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,175,78
relation_11637191,Himmetli Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,90,39
relation_11637336,Cuma Mahallesi,TR41-neighborhoods,Kocaeli,Körfez,150,50
relation_1275322,Kadıköy Mahallesi,TR34-villages,İstanbul,Şile,142,39
relation_1275323,Çelebi Mahallesi,TR34-villages,İstanbul,Şile,122,36
relation_1276035,Paşaköy Mahallesi,TR34-villages,İstanbul,Sancaktepe,631,466
relation_13276411,15 Temmuz Mahallesi,,İstanbul,Esenler,1474,684
relation_13986753,5. Levent Mahallesi,,İstanbul,Eyüpsultan,2444,3810
relation_2463274,Ayvansaray Mahallesi,TR34-Mahalle,İstanbul,Fatih,6604,3335
relation_2463371,Balat Mahallesi,TR34-Mahalle,İstanbul,Fatih,5671,1796
relation_2463390,Derviş Ali Mahallesi,TR34-Mahalle,İstanbul,Fatih,7516,3553
relation_2464768,Atikali Mahallesi,TR34-Mahalle,İstanbul,Fatih,6703,2058
relation_2464918,Yavuz Sultan Selim Mahallesi,TR34-Mahalle,İstanbul,Fatih,7326,3388
relation_2468218,Karagümrük Mahallesi,TR34-Mahalle,İstanbul,Fatih,4170,2106
relation_2468219,Hırka-i Şerif Mahallesi,TR34-Mahalle,İstanbul,Fatih,8221,4786
relation_2468242,Topkapı Mahallesi,TR34-Mahalle,İstanbul,Fatih,2475,3075
relation_3403828,İçerenköy Mahallesi,TR34-Mahalle,İstanbul,Ataşehir,19825,30935
relation_3866327,Cumhuriyet Mahallesi,TR34-suburbs,İstanbul,Üsküdar,12822,12556
relation_3866328,Ünalan Mahallesi,TR34-suburbs,İstanbul,Üsküdar,11570,11791
relation_3866467,Bulgurlu Mahallesi,TR34-suburbs,İstanbul,Üsküdar,10835,9909
relation_3866468,Kısıklı Mahallesi,TR34-suburbs,İstanbul,Üsküdar,7841,5222
relation_6648205,Yunus Emre Mahallesi,,İstanbul,Arnavutköy,6319,3981
relation_6648717,Anadolu Mahallesi,,İstanbul,Arnavutköy,16777,8660
relation_6648841,Hicret Mahallesi,,İstanbul,Arnavutköy,1575,693
relation_6648854,Bolluca Mahallesi,,İstanbul,Arnavutköy,3212,1490
relation_6648907,Mavigöl Mahallesi,,İstanbul,Arnavutköy,3255,2219
relation_6670488,Gümüşyaka Mahallesi,,İstanbul,Silivri,2887,3325
relation_6841016,Bahçelievler Mahallesi,,İstanbul,Bahçelievler,13247,25778
relation_6841110,Siyavuşpaşa Mahallesi,,İstanbul,Bahçelievler,17953,24215
relation_6868850,Şehremini Mahallesi,,İstanbul,Fatih,4640,8101
relation_7404512,Basınköy Mahallesi,,İstanbul,Bakırköy,1535,2284
relation_7648808,Mevlanakapı Mahallesi,TR34-Mahalle,İstanbul,Fatih,5479,6005
relation_7648809,Seyyid Ömer Mahallesi,TR34-Mahalle,İstanbul,Fatih,6444,8819
relation_7648810,Silivrikapı Mahallesi,TR34-Mahalle,İstanbul,Fatih,4418,5705
relation_7648811,Sümbül Efendi Mahallesi,TR34-Mahalle,İstanbul,Fatih,5174,5098
relation_7648812,Koca Mustafapaşa Mahallesi,TR34-Mahalle,İstanbul,Fatih,4240,7843
relation_7648813,Yedikule Mahallesi,TR34-Mahalle,İstanbul,Fatih,4753,5163
relation_7648814,Cerrahpaşa Mahallesi,TR34-Mahalle,İstanbul,Fatih,1913,2911
relation_7648815,Haseki Sultan Mahallesi,TR34-Mahalle,İstanbul,Fatih,2067,3111
relation_7648816,Molla Gürani Mahallesi,TR34-Mahalle,İstanbul,Fatih,2881,3654
relation_7648817,Akşemsettin Mahallesi,TR34-Mahalle,İstanbul,Fatih,6433,4511
relation_7648818,Ali Kuşçu Mahallesi,TR34-Mahalle,İstanbul,Fatih,4473,1512
relation_7648819,Cibali Mahallesi,TR34-Mahalle,İstanbul,Fatih,2959,1602
relation_7648820,Zeyrek Mahallesi,TR34-Mahalle,İstanbul,Fatih,5186,2810
relation_7648821,İskenderpaşa Mahallesi,TR34-Mahalle,İstanbul,Fatih,3739,2736
relation_7648822,Aksaray Mahallesi,TR34-Mahalle,İstanbul,Fatih,1727,2823
relation_7648823,Katip Kasım Mahallesi,TR34-Mahalle,İstanbul,Fatih,242,416
relation_7648824,Mesihpaşa Mahallesi,TR34-Mahalle,İstanbul,Fatih,28,26
relation_7648825,Kemalpaşa Mahallesi,TR34-Mahalle,İstanbul,Fatih,92,73
relation_7648826,Kalenderhane Mahallesi,TR34-Mahalle,İstanbul,Fatih,81,160
relation_7648827,Molla Hüsrev Mahallesi,TR34-Mahalle,İstanbul,Fatih,233,178
relation_7648828,Hacı Kadın Mahallesi,TR34-Mahalle,İstanbul,Fatih,86,70
relation_7648829,Hoca Gıyasettin Mahallesi,TR34-Mahalle,İstanbul,Fatih,140,143
relation_7648830,Yavuz Sinan Mahallesi,TR34-Mahalle,İstanbul,Fatih,103,56
relation_7648831,Demirtaş Mahallesi,TR34-Mahalle,İstanbul,Fatih,66,55
relation_7648833,Süleymaniye Mahallesi,TR34-Mahalle,İstanbul,Fatih,192,110
relation_7648834,Balabanağa Mahallesi,TR34-Mahalle,İstanbul,Fatih,22,36
relation_7648835,Nişanca Mahallesi,TR34-Mahalle,İstanbul,Fatih,791,1345
relation_7648836,Tahtakale Mahallesi,TR34-Mahalle,İstanbul,Fatih,13,10
relation_7648837,Rüstempaşa Mahallesi,TR34-Mahalle,İstanbul,Fatih,10,9
relation_7648838,Mercan Mahallesi,TR34-Mahalle,İstanbul,Fatih,24,15
relation_7648839,Taya Hatun Mahallesi,TR34-Mahalle,İstanbul,Fatih,30,25
relation_7648840,Beyazıt Mahallesi,TR34-Mahalle,İstanbul,Fatih,22,17
relation_7648841,Mimar Kemalettin Mahallesi,TR34-Mahalle,İstanbul,Fatih,38,37
relation_7648842,Saraç İshak Mahallesi,TR34-Mahalle,İstanbul,Fatih,199,270
relation_7648843,Mimar Hayrettin Mahallesi,TR34-Mahalle,İstanbul,Fatih,141,169
relation_7648845,Muhsine Hatun Mahallesi,,İstanbul,Fatih,297,465
relation_7648846,Şehsuvar Bey Mahallesi,TR34-Mahalle,İstanbul,Fatih,323,396
relation_7648847,Emin Sinan Mahallesi,TR34-Mahalle,İstanbul,Fatih,262,277
relation_7648848,Molla Fenari Mahallesi,TR34-Mahalle,İstanbul,Fatih,39,17
relation_7648849,Hobyar Mahallesi,TR34-Mahalle,İstanbul,Fatih,23,26
relation_7648850,Sultan Ahmet Mahallesi,TR34-Mahalle,İstanbul,Fatih,199,161
relation_7648851,Küçük Ayasofya Mahallesi,TR34-Mahalle,İstanbul,Fatih,513,550
relation_7648852,Binbirdirek Mahallesi,TR34-Mahalle,İstanbul,Fatih,193,250
relation_7648853,Alemdar Mahallesi,TR34-Mahalle,İstanbul,Fatih,73,95
relation_7648854,Hocapaşa Mahallesi,TR34-Mahalle,İstanbul,Fatih,52,74
relation_7648855,Cankurtaran Mahallesi,TR34-Mahalle,İstanbul,Fatih,321,287
relation_7666484,Necip Fazıl Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,7651,4708
relation_7666485,Orhangazi Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,4696,4241
relation_7666486,Yavuz Selim Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,6250,5556
relation_7666487,Fatih Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,8283,3985
relation_7666488,Mehmet Akif Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,11781,4434
relation_7666489,Abdurrahmangazi Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,13738,3787
relation_7666490,Hasanpaşa Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,7514,3124
relation_7666491,Akşemsettin Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,5235,3049
relation_7666492,Mecidiye Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,8981,4053
relation_7666493,Turgut Reis Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,8290,3524
relation_7666495,Adil Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,13202,6007
relation_7666496,Battalgazi Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,15697,6132
relation_7666497,Mimar Sinan Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,9319,4987
relation_7772852,Ahmet Yesevi Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,12014,5999
relation_7786480,Fevzi Çakmak Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,7182,9071
relation_7786481,Cennet Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,7760,11714
relation_7786482,Yeni Mahalle Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,6093,7768
relation_7786483,Yeşilova Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,9845,12409
relation_7786484,Gültepe Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,8298,11022
relation_7786485,Beşyol Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,444,616
relation_7786486,Kartaltepe Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,3839,4409
relation_7786487,Kemalpaşa Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,3799,4940
relation_7786488,Sultan Murat Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,5049,4779
relation_7786489,Cumhuriyet Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,16637,18529
relation_7786490,Tevfikbey Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,11446,11782
relation_7786491,Kanarya Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,15134,24314
relation_7786492,Söğütlü Çeşme Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,12288,8906
relation_7786493,İnönü Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,24658,21499
relation_7786494,İstasyon Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,12398,14578
relation_7786495,Halkalı Merkez Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,20284,28280
relation_7786496,Yarımburgaz Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,3252,2247
relation_7786497,Fatih Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,2593,4264
relation_7786499,Atakent Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,15851,47238
relation_7786500,Atatürk Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,12403,14298
relation_7786501,Mehmet Akif Mahallesi,TR34-neighbourhood,İstanbul,Küçükçekmece,18513,14739
relation_7964540,Maltepe Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,1661,3017
relation_7964551,Merkezefendi Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,6191,5172
relation_7964967,Seyitnizam Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,7700,5880
relation_7965030,Telsiz Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,10956,9735
relation_7965031,Beştelsiz Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,6457,5877
relation_7965032,Çırpıcı Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,7969,8125
relation_7965519,Kazlıçeşme Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,1132,937
relation_7965520,Yenidoğan Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,3002,2555
relation_7965521,Gökalp Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,5313,5824
relation_7965522,Nuripaşa Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,8228,6031
relation_7965523,Yeşiltepe Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,5826,5098
relation_7965524,Sümer Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,10672,11052
relation_7965525,Veliefendi Mahallesi,TR34-Mahalle,İstanbul,Zeytinburnu,7312,8063
relation_7968240,Bereketzade Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,69,164
relation_7968241,Emekyemez Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,58,58
relation_7968242,Kemankeş Karamustafa Paşa Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,24,36
relation_7968243,Arap Cami Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,69,45
relation_7980653,Şahkulu Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,178,292
relation_7980654,Hacımimi Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,304,436
relation_7980975,Kılıçali Paşa Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,220,1268
relation_7980976,Firuzağa Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,835,1635
relation_7980977,Tomtom Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,872,654
relation_7980978,Asmalı Mescit Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,74,227
relation_7980979,Evliya Çelebi Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,43,111
relation_7980980,Bedrettin Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,180,179
relation_7982393,Katip Mustafa Çelebi Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,93,390
relation_7982394,Cihangir Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,302,1841
relation_7982395,Gümüşsuyu Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,154,1031
relation_7982396,Ömer Avni Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,219,1099
relation_7982397,Pürtelaş Hasan Efendi Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,161,1021
relation_7982471,Yenişehir Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,1049,2171
relation_7982472,Bostan Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,460,676
relation_7982473,Kalyoncu Kulluğu Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,414,959
relation_7982474,Çukur Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,265,777
relation_7982475,Bülbül Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,563,1102
relation_7982476,Kocatepe Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,276,534
relation_7982477,Şehit Muhtar Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,167,440
relation_7982478,Hüseyinağa Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,98,158
relation_7982479,Kamer Hatun Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,138,284
relation_7982480,Yahya Kahya Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,1181,1114
relation_7982481,Çatma Mescit Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,616,712
relation_7982482,Kuloğlu Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,216,737
relation_8040974,Kadı Mehmet Efendi Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,3832,2404
relation_8040975,Camiikebir Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,871,750
relation_8040976,Küçük Piyale Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,3179,2447
relation_8040977,İstiklal Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,1167,1271
relation_8040978,Hacıahmet Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,2215,6360
relation_8040979,Sururi Mehmet Efendi Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,1004,1524
relation_8041035,Kaptanpaşa Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,7965,4572
relation_8041036,Keçeci Piri Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,6021,3452
relation_8041037,Kulaksız Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,3980,2073
relation_8041154,Sütlüce Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,5197,3179
relation_8041155,Halıcıoğlu Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,4534,4065
relation_8041157,Örnektepe Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,3169,4123
relation_8041158,Fetihtepe Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,4939,3712
relation_8041159,Piyalepaşa Mahallesi,TR34-Mahalle,İstanbul,Beyoğlu,7523,6947
relation_8111527,Sururi Mahallesi,TR34-Mahalle,İstanbul,Fatih,16,6
relation_8320926,Hamidiye Mahallesi,TR34-Mahalle,İstanbul,Sultanbeyli,9349,5937
relation_8766077,Aydınlı Mahallesi,,İstanbul,Tuzla,21038,23102
relation_8766082,Mescit Mahallesi,,İstanbul,Tuzla,2028,1192
relation_8766277,Orhanlı Mahallesi,,İstanbul,Tuzla,800,438
relation_8766278,Anadolu Mahallesi,,İstanbul,Tuzla,369,184
relation_8766279,Fatih Mahallesi,,İstanbul,Tuzla,303,427
relation_8766662,Tepeören Mahallesi,,İstanbul,Tuzla,1522,2099
relation_8766663,Orta Mahallesi,,İstanbul,Tuzla,3043,1998
relation_8766844,Akfırat Mahallesi,,İstanbul,Tuzla,1683,134
relation_8766896,Şifa Mahallesi,,İstanbul,Tuzla,12194,7284
relation_8766897,Mimar Sinan Mahallesi,,İstanbul,Tuzla,10005,6898
relation_8767043,İstasyon Mahallesi,,İstanbul,Tuzla,5393,9881
relation_8767105,Cami Mahallesi,,İstanbul,Tuzla,1129,2720
relation_8767114,Yayla Mahallesi,,İstanbul,Tuzla,8622,12076
relation_8767167,Postane Mahallesi,,İstanbul,Tuzla,3741,9312
relation_8767841,Evliya Çelebi Mahallesi,,İstanbul,Tuzla,4255,4774
relation_8767842,İçmeler Mahallesi,,İstanbul,Tuzla,4337,3035
relation_8767843,Aydıntepe Mahallesi,,İstanbul,Tuzla,9021,8345
relation_8796660,Çağlayan Mahallesi,,İstanbul,Kağıthane,8856,10394
relation_8796814,Akşemseddin Mahallesi,,İstanbul,Esenyurt,2016,2729
relation_8800853,Ramazanoğlu Mahallesi,,İstanbul,Pendik,813,859
relation_8824054,Yeşilce Mahallesi,,İstanbul,Kağıthane,4734,3301
relation_8824111,Güneşli Mahallesi,,İstanbul,Bağcılar,18199,11226
relation_8824112,Bağlar Mahallesi,,İstanbul,Bağcılar,4600,5458
relation_8832576,Zübeyde Hanım Mahallesi,,İstanbul,Sultangazi,6758,13651
relation_8832577,Gazi Mahallesi,,İstanbul,Sultangazi,4777,18651
relation_8832578,Yunus Emre Mahallesi,,İstanbul,Sultangazi,12916,19695
relation_8839337,Firuzköy Mahallesi,,İstanbul,Avcılar,4139,11210
relation_8852697,Kozyatağı Mahallesi,,İstanbul,Kadıköy,4319,24075
relation_8857261,Küçükbakkalköy Mahallesi,TR34-Mahalle,İstanbul,Ataşehir,6490,13666
relation_8863399,Vatan Mahallesi,,İstanbul,Bayrampaşa,2715,2854
relation_8866766,Çınardere Mahallesi,,İstanbul,Pendik,7590,5886
relation_8894351,Göçbeyli Mahallesi,,İstanbul,Pendik,761,183
relation_8894395,Bucaklı Mahallesi,,İstanbul,Şile,195,98
relation_8894396,Geredeli Mahallesi,,İstanbul,Şile,397,141
relation_8894397,Göçe Mahallesi,,İstanbul,Şile,365,174
relation_8894398,Ağva Merkez Mahallesi,,İstanbul,Şile,715,825
relation_8894445,Kurfallı Mahallesi,,İstanbul,Şile,142,119
relation_8894446,İsaköy Mahallesi,,İstanbul,Şile,81,56
relation_8894447,Soğullu Mahallesi,,İstanbul,Şile,105,68
relation_8894466,Kalem Mahallesi,,İstanbul,Şile,169,100
relation_8894727,Çataklı Mahallesi,,İstanbul,Şile,137,77
relation_8894728,Göksu Mahallesi,,İstanbul,Şile,137,103
relation_8894729,Gökmaşlı Mahallesi,,İstanbul,Şile,88,90
relation_8897352,Şuayipli Mahallesi,,İstanbul,Şile,117,114
relation_8897385,Hacıllı Mahallesi,,İstanbul,Şile,176,38
relation_8900397,Bozgoca Mahallesi,,İstanbul,Şile,70,33
relation_8900398,Karacaköy Mahallesi,,İstanbul,Şile,103,130
relation_8900415,İmrenli Mahallesi,,İstanbul,Şile,141,161
relation_8902002,Mehmet Akif Ersoy Mahallesi,,İstanbul,Kağıthane,4893,3225
relation_8905922,Sortullu Mahallesi,,İstanbul,Şile,70,27
relation_8906003,Karabeyli Mahallesi,,İstanbul,Şile,129,63
relation_8906049,Akçakese Mahallesi,,İstanbul,Şile,178,225
relation_8906089,Kabakoz Mahallesi,,İstanbul,Şile,310,203
relation_8917831,Balibey Mahallesi,,İstanbul,Şile,854,1540
relation_8918298,Hacı Kasım Mahallesi,,İstanbul,Şile,266,461
relation_8939333,Çavuş Mahallesi,,İstanbul,Şile,3052,4744
relation_8939334,İmrendere Mahallesi,,İstanbul,Şile,100,156
relation_8996428,Ağaçdere Mahallesi,,İstanbul,Şile,85,19
relation_8996776,Osmanköy Mahallesi,,İstanbul,Şile,174,64
relation_9027454,Yeniköy Mahallesi,,İstanbul,Şile,177,175
relation_9027455,Yaylalı Mahallesi,,İstanbul,Şile,36,29
relation_9027503,Çayırbaşı Mahallesi,,İstanbul,Şile,313,476
relation_9042591,Ahmet Yesevi Mahallesi,,İstanbul,Pendik,9576,9372
relation_9042592,Fatih Mahallesi,,İstanbul,Pendik,8336,5151
relation_9064755,Kumbaba Mahallesi,,İstanbul,Şile,344,571
relation_9064777,Ahmetli Mahallesi,,İstanbul,Şile,923,860
relation_9064778,Meşrutiyet Mahallesi,,İstanbul,Şile,209,312
relation_9064892,Çengilli Mahallesi,,İstanbul,Şile,109,61
relation_9064925,Hasanlı Mahallesi,,İstanbul,Şile,164,54
relation_9064926,Yazımanayır Mahallesi,,İstanbul,Şile,157,16
relation_9064974,Teke Mahallesi,,İstanbul,Şile,251,151
relation_9064975,Yaka Mahallesi,,İstanbul,Şile,181,41
relation_9064976,Değirmen Çayırı Mahallesi,,İstanbul,Şile,310,99
relation_9065274,Darlık Mahallesi,,İstanbul,Şile,138,20
relation_9065275,Oruçoğlu Mahallesi,,İstanbul,Şile,255,90
relation_9065276,Ulupelit Mahallesi,,İstanbul,Şile,101,69
relation_9066780,Karamandere Mahallesi,,İstanbul,Şile,131,114
relation_9066781,Ovacık Mahallesi,,İstanbul,Şile,91,43
relation_9066783,Korucu Mahallesi,,İstanbul,Şile,98,85
relation_9066788,Satmazlı Mahallesi,,İstanbul,Şile,174,182
relation_9066804,Erenler Mahallesi,,İstanbul,Şile,60,53
relation_9078093,Esenyalı Mahallesi,,İstanbul,Pendik,6029,2915
relation_9078094,Orhangazi Mahallesi,,İstanbul,Pendik,11989,6114
relation_9078111,Güzelyalı Mahallesi,,İstanbul,Pendik,12825,9581
relation_9218021,Kaynarca Mahallesi,,İstanbul,Pendik,17723,13404
relation_9218075,Doğu Mahallesi,,İstanbul,Pendik,4393,6341
relation_9218100,Batı Mahallesi,,İstanbul,Pendik,2766,6631
relation_9218225,Yeşilbağlar Mahallesi,,İstanbul,Pendik,1852,2681
relation_9218298,Sapan Bağları Mahallesi,,İstanbul,Pendik,3082,5078
relation_9218331,Yeni Mahallesi,,İstanbul,Pendik,3887,7336
relation_9218332,Bahçelievler Mahallesi,,İstanbul,Pendik,3931,4794
relation_9219444,Çamçeşme Mahallesi,,İstanbul,Pendik,14818,6147
relation_9219465,Kavakpınar Mahallesi,,İstanbul,Pendik,24700,16326
relation_9219466,Esenler Mahallesi,,İstanbul,Pendik,14190,7083
relation_9219471,Fevzi Çakmak Mahallesi,,İstanbul,Pendik,17183,7657
relation_9220784,Dumlupınar Mahallesi,,İstanbul,Pendik,11786,5738
relation_9268730,Sanayi Mahallesi,,İstanbul,Pendik,1060,886
relation_9268783,Güllü Bağlar Mahallesi,,İstanbul,Pendik,7432,4295
relation_9268801,Şeyhli Mahallesi,,İstanbul,Pendik,7272,5191
